timestamp,ox,oy,oz,r1x,r1y,r1z,r2x,r2y,r2z
10006.873549,37.298954,16.358320,1.002124,897.328787,-2089.798318,-347.243264,321.977053,-2195.961203,-366.266962
10006.906914,37.308531,16.309080,1.003277,159.203168,-2206.489717,-363.567020,-368.391335,-2182.960945,-362.516941
10006.906914,37.308531,16.309080,1.003277,801.878001,-2117.537489,-354.684216,215.740731,-2204.064574,-364.627346
10006.906914,37.308531,16.309080,1.003277,1224.571540,-1982.239198,-330.007229,901.000259,-2090.680162,-343.566874
10006.940301,37.318709,16.266522,1.007296,150.926013,-2207.414977,-364.655603,-406.222938,-2176.318770,-363.610429
10006.940301,37.318709,16.266522,1.007296,883.276924,-2100.340179,-352.903376,321.239928,-2197.828953,-364.335267
10006.940301,37.318709,16.266522,1.007296,1217.405591,-1990.471499,-331.492612,902.130407,-2094.224223,-344.592803
10006.973638,37.329079,16.224001,1.013655,145.051850,-2209.482895,-370.329547,-394.250788,-2176.817878,-367.619213
10006.973638,37.329079,16.224001,1.013655,784.483286,-2130.203022,-359.898319,210.186957,-2207.622884,-372.592747
10007.007028,37.339663,16.180664,1.019960,144.562504,-2211.708556,-369.687055,-402.953572,-2174.580396,-367.675207
10007.007028,37.339663,16.180664,1.019960,901.622378,-2108.282435,-356.403208,362.808899,-2201.262434,-373.794332
10007.040391,37.350935,16.141005,1.025254,147.026066,-2215.459423,-378.697803,-404.008056,-2174.405508,-372.230950
10007.040391,37.350935,16.141005,1.025254,1097.263504,-2059.493782,-349.568538,538.512825,-2186.894906,-374.533955
10007.073739,37.361633,16.099873,1.029193,143.315332,-2218.015411,-382.291788,-407.045773,-2173.581401,-371.430244
10007.073739,37.361633,16.099873,1.029193,794.635510,-2147.274908,-372.412154,204.804642,-2216.608519,-378.629721
10007.073739,37.361633,16.099873,1.029193,1343.842369,-1977.837601,-345.719897,917.235527,-2117.942276,-362.886162
10007.107138,37.374871,16.062618,1.031672,-66.479065,-2211.895573,-375.655154,-422.318060,-2171.505861,-374.996357
10007.107138,37.374871,16.062618,1.031672,1333.123392,-1983.379988,-352.056197,742.869545,-2158.907522,-380.349436
10007.107138,37.374871,16.062618,1.031672,738.524485,-2159.575455,-379.030982,206.435907,-2217.579701,-385.880455
10007.140484,37.387179,16.027436,1.035491,-66.556960,-2211.554543,-377.845035,-405.517354,-2174.495780,-375.877445
10007.140484,37.387179,16.027436,1.035491,810.983118,-2142.651220,-380.112842,206.287389,-2216.916728,-389.955198
10007.140484,37.387179,16.027436,1.035491,1273.611642,-2003.523213,-357.344840,816.402621,-2140.450906,-372.007109
10007.173837,37.399040,15.990040,1.038293,-66.874429,-2211.219293,-381.221140,-393.126285,-2176.330418,-378.062447
10007.173837,37.399040,15.990040,1.038293,1298.540253,-1991.685737,-355.348564,707.809313,-2162.465371,-385.618462
10007.173837,37.399040,15.990040,1.038293,704.047905,-2162.405981,-379.505755,299.234708,-2211.448783,-385.416049
10007.207232,37.411491,15.956635,1.039901,-77.256348,-2210.591732,-382.092314,-411.795037,-2172.874758,-377.346199
10007.207232,37.411491,15.956635,1.039901,1363.509716,-1967.337051,-358.995904,706.841217,-2163.174999,-386.452985
10007.207232,37.411491,15.956635,1.039901,703.095799,-2163.109161,-380.325726,306.559001,-2211.271608,-386.363051
10007.240586,37.422142,15.918881,1.039588,137.775471,-2218.163356,-392.394220,-401.115756,-2175.033595,-383.917121
10007.240586,37.422142,15.918881,1.039588,805.877220,-2145.197161,-383.497553,199.376336,-2217.043945,-390.213071
10007.240586,37.422142,15.918881,1.039588,1294.940680,-1997.598426,-358.183884,811.394145,-2143.018626,-375.476110
10007.273942,37.432065,15.881847,1.037772,141.145337,-2218.773862,-390.109721,-440.989757,-2168.177923,-386.098283
10007.273942,37.432065,15.881847,1.037772,787.092576,-2151.743179,-385.580112,197.918564,-2218.311815,-392.048264
10007.273942,37.432065,15.881847,1.037772,1290.837971,-2003.142935,-360.698149,792.617847,-2149.613931,-377.544336
10007.307359,37.441122,15.843610,1.034866,-84.326259,-2211.598594,-385.724754,-427.411172,-2169.835751,-383.019793
10007.307359,37.441122,15.843610,1.034866,1378.426644,-1971.434966,-355.881078,792.910771,-2152.633402,-385.827477
10007.307359,37.441122,15.843610,1.034866,788.558251,-2153.336911,-384.351338,202.502795,-2219.455141,-395.137326
10007.340689,37.450061,15.804048,1.030982,-83.208256,-2212.169807,-387.469772,-443.024253,-2166.619273,-382.610503
10007.340689,37.450061,15.804048,1.030982,803.968211,-2152.559044,-387.605519,199.400356,-2220.493998,-396.511205
10007.374039,37.457634,15.763723,1.026712,130.652757,-2221.433152,-393.635583,-433.635822,-2168.157773,-384.452402
10007.374039,37.457634,15.763723,1.026712,1389.766914,-1973.985593,-357.911502,773.759871,-2161.019525,-389.718721
10007.374039,37.457634,15.763723,1.026712,769.396396,-2161.682123,-388.245130,196.047799,-2221.607668,-397.626497
10007.407427,37.464750,15.721392,1.022863,-80.886641,-2213.548066,-390.216648,-432.087799,-2168.322422,-385.148543
10007.407427,37.464750,15.721392,1.022863,1402.621757,-1972.974751,-360.902511,771.467034,-2163.859411,-390.488799
10007.407427,37.464750,15.721392,1.022863,767.096550,-2164.510365,-389.011947,299.849760,-2219.233421,-392.893140
10007.440787,37.471944,15.678433,1.019250,-88.648768,-2213.292460,-389.493287,-435.488056,-2167.648862,-384.924746
10007.440787,37.471944,15.678433,1.019250,1414.825842,-1970.070245,-359.182520,883.118146,-2141.692801,-386.715063
10007.440787,37.471944,15.678433,1.019250,878.726783,-2142.482112,-385.123615,304.408059,-2220.729933,-400.030026
10007.474147,37.480015,15.635132,1.016354,-89.551077,-2213.188674,-390.040246,-440.579586,-2166.735827,-384.173664
10007.474147,37.480015,15.635132,1.016354,1342.619948,-1998.385376,-363.921497,767.338373,-2165.837999,-393.735494
10007.474147,37.480015,15.635132,1.016354,762.968284,-2166.479940,-392.244112,197.437155,-2223.597512,-401.465492
10007.507532,37.488989,15.588859,1.015745,135.519868,-2222.064488,-400.454267,-437.754624,-2167.999512,-389.274581
10007.507532,37.488989,15.588859,1.015745,1142.637000,-2065.003767,-375.816960,575.614837,-2194.194293,-401.242050
10007.507532,37.488989,15.588859,1.015745,571.904781,-2193.965070,-395.125490,198.474554,-2220.443299,-389.629748
10007.540874,37.497479,15.544077,1.018118,134.064729,-2219.462055,-405.080238,-439.277913,-2167.604365,-390.643530
10007.540874,37.497479,15.544077,1.018118,792.548396,-2151.392729,-396.861044,204.310581,-2218.800357,-406.289533
10007.540874,37.497479,15.544077,1.018118,1150.300736,-2054.113761,-375.001962,798.216195,-2149.278716,-388.955303
10007.574245,37.505630,15.498264,1.022612,130.819394,-2217.975340,-406.746522,-447.400867,-2166.730863,-395.174392
10007.574245,37.505630,15.498264,1.022612,1136.589539,-2054.374472,-379.741152,575.789533,-2186.058210,-402.674763
10007.574245,37.505630,15.498264,1.022612,571.487223,-2186.499671,-401.314087,198.792823,-2215.499503,-392.627917
10007.607623,37.512647,15.459030,1.028351,-102.878311,-2209.934043,-397.764549,-471.552487,-2162.304949,-391.281299
10007.607623,37.512647,15.459030,1.028351,1249.854200,-2017.218462,-378.692532,599.127282,-2184.075152,-403.040842
10007.640987,37.518729,15.421593,1.033236,131.015940,-2222.223887,-409.203593,-459.675195,-2166.288935,-398.957676
10007.640987,37.518729,15.421593,1.033236,1227.147627,-2032.583487,-378.551775,598.630675,-2189.174468,-405.452591
10007.674352,37.524417,15.387023,1.037105,-107.873913,-2214.805099,-400.349585,-459.372030,-2167.728944,-399.072400
10007.674352,37.524417,15.387023,1.037105,1142.832920,-2069.189414,-383.684932,589.263177,-2196.139369,-407.743371
10007.707734,37.530532,15.353505,1.040024,-105.289328,-2217.363376,-404.750739,-477.774999,-2166.076912,-402.574766
10007.707734,37.530532,15.353505,1.040024,1154.422919,-2069.349177,-389.223665,582.667701,-2200.124775,-412.659203
10007.741084,37.537391,15.319539,1.041803,125.558937,-2229.336603,-418.488025,-463.836010,-2170.400712,-404.827018
10007.741084,37.537391,15.319539,1.041803,1396.442895,-1977.844304,-374.979542,888.972699,-2143.162375,-405.858367
10007.741084,37.537391,15.319539,1.041803,884.597208,-2143.975510,-404.234706,306.073702,-2225.735708,-420.082795
10007.774441,37.544092,15.283276,1.041806,135.653789,-2229.449715,-421.015267,-470.854361,-2170.492429,-405.730000
10007.774441,37.544092,15.283276,1.041806,1404.628366,-1971.146905,-377.907504,893.992753,-2139.942062,-407.020950
10007.774441,37.544092,15.283276,1.041806,889.626375,-2140.772598,-405.399585,307.521648,-2225.063843,-420.528541
10007.807824,37.550157,15.248135,1.040055,134.918488,-2229.161679,-420.863021,-471.743336,-2171.886989,-407.285072
10007.807824,37.550157,15.248135,1.040055,1165.526822,-2058.171325,-389.633009,605.455156,-2194.201490,-417.492941
10007.841175,37.557201,15.207889,1.036254,134.722508,-2228.849409,-421.087513,-476.332178,-2172.527683,-409.195882
10007.841175,37.557201,15.207889,1.036254,1406.633292,-1962.340159,-378.575810,830.854207,-2150.197857,-410.668604
10007.841175,37.557201,15.207889,1.036254,826.513836,-2150.970650,-409.133841,315.532815,-2222.653867,-416.779349
10007.874537,37.564161,15.169226,1.030658,120.712155,-2228.526948,-418.074105,-473.491305,-2174.680520,-411.513642
10007.874537,37.564161,15.169226,1.030658,1159.402514,-2054.652259,-391.128345,584.687376,-2194.661958,-418.371122
10007.907941,37.571483,15.129744,1.024062,116.425854,-2229.259365,-422.179387,-481.536384,-2174.698212,-413.250975
10007.907941,37.571483,15.129744,1.024062,1442.104364,-1941.382722,-377.877353,878.066286,-2136.134770,-407.321457
10007.907941,37.571483,15.129744,1.024062,873.733392,-2136.986594,-405.771465,323.250109,-2221.653649,-416.999718
10007.941297,37.580245,15.090839,1.016121,117.921191,-2229.891211,-422.381776,-492.292273,-2173.595487,-409.621017
10007.941297,37.580245,15.090839,1.016121,1162.809898,-2051.160150,-390.768146,581.275910,-2194.777384,-419.019927
10007.941297,37.580245,15.090839,1.016121,577.545747,-2194.616319,-412.923810,183.709672,-2228.754033,-420.461454
10007.974640,37.590645,15.047947,1.007881,110.725513,-2230.770947,-420.992463,-495.274320,-2174.461241,-411.394796
10007.974640,37.590645,15.047947,1.007881,1163.561874,-2051.195001,-388.239580,582.486371,-2195.336536,-417.989100
10008.008027,37.601499,15.006596,0.999769,-131.881668,-2222.761832,-411.817233,-508.029022,-2172.645511,-407.318545
10008.008027,37.601499,15.006596,0.999769,1162.351873,-2054.685746,-388.340872,590.478484,-2196.485739,-417.794767
10008.008027,37.601499,15.006596,0.999769,586.712986,-2196.327411,-411.703281,184.401752,-2231.482274,-419.308672
10008.041387,37.613131,14.964603,0.993000,-136.614393,-2224.049022,-411.185259,-499.456734,-2174.822784,-404.418741
10008.041387,37.613131,14.964603,0.993000,809.715500,-2159.363246,-411.870796,183.441389,-2234.308768,-422.744970
10008.041387,37.613131,14.964603,0.993000,1304.642439,-2007.399654,-384.470903,815.110548,-2157.183009,-403.661366
10008.074767,37.625835,14.922600,0.988475,-144.249868,-2224.935352,-410.571496,-498.535351,-2176.162961,-406.124867
10008.074767,37.625835,14.922600,0.988475,1277.472699,-2022.288690,-388.114841,657.616656,-2192.017985,-416.843539
10008.074767,37.625835,14.922600,0.988475,653.787635,-2191.913836,-410.705555,281.289566,-2232.352120,-416.693557
10008.108109,37.639237,14.872157,0.988034,-148.371536,-2226.723201,-415.603731,-515.222903,-2174.594526,-412.055372
10008.108109,37.639237,14.872157,0.988034,1455.647767,-1952.058160,-377.215780,919.760875,-2139.751365,-409.240988
10008.108109,37.639237,14.872157,0.988034,915.392679,-2140.643976,-407.713034,364.705957,-2230.364762,-424.298489
10008.141475,37.651564,14.828024,0.990780,-145.919823,-2228.111460,-419.282483,-491.133897,-2179.277389,-412.920741
10008.141475,37.651564,14.828024,0.990780,768.441402,-2177.828723,-418.304070,169.900878,-2240.565486,-426.039623
10008.141475,37.651564,14.828024,0.990780,1189.099222,-2062.095357,-389.956403,773.269367,-2176.448846,-414.803383
10008.174842,37.663960,14.783688,0.996474,90.320217,-2242.670397,-429.086247,-530.367979,-2171.977026,-422.398131
10008.174842,37.663960,14.783688,0.996474,1463.653643,-1960.933504,-375.635437,1021.803870,-2122.023778,-410.576482
10008.174842,37.663960,14.783688,0.996474,1017.823698,-2122.295804,-404.147417,498.956354,-2223.771522,-426.676468
10008.174842,37.663960,14.783688,0.996474,495.034461,-2223.490666,-420.682794,168.905319,-2242.830332,-427.184465
10008.208220,37.674023,14.741879,1.002498,73.448489,-2245.807643,-430.335260,-537.449877,-2170.000413,-421.447603
10008.208220,37.674023,14.741879,1.002498,781.737520,-2187.819123,-422.954752,168.881029,-2247.641307,-435.319738
10008.208220,37.674023,14.741879,1.002498,1324.184815,-2031.936402,-395.029251,786.517085,-2186.469918,-419.382105
10008.241587,37.682854,14.700268,1.007848,76.783129,-2251.025476,-439.001424,-541.661191,-2168.934671,-426.249046
10008.241587,37.682854,14.700268,1.007848,1320.682336,-2048.752320,-403.341131,664.307555,-2217.705088,-431.261105
10008.241587,37.682854,14.700268,1.007848,660.189268,-2217.576016,-425.150689,159.664495,-2252.495828,-436.031106
10008.274940,37.689875,14.658197,1.012764,73.866876,-2255.620710,-442.197522,-539.559332,-2168.590724,-426.697562
10008.274940,37.689875,14.658197,1.012764,761.203735,-2212.561144,-433.923823,165.421994,-2258.031235,-439.520948
10008.274940,37.689875,14.658197,1.012764,1339.241862,-2057.833157,-405.672047,765.899295,-2211.328265,-430.195493
10008.308337,37.694338,14.622066,1.017278,70.790068,-2260.103086,-446.520810,-558.866502,-2163.642665,-433.043780
10008.308337,37.694338,14.622066,1.017278,1211.871450,-2115.662511,-413.711637,654.964550,-2238.128057,-440.048392
10008.308337,37.694338,14.622066,1.017278,641.540843,-2239.410780,-436.820573,276.438464,-2263.681435,-439.553238
10008.341683,37.700096,14.582966,1.021849,67.888816,-2263.351055,-449.806758,-561.331932,-2161.717756,-436.544148
10008.341683,37.700096,14.582966,1.021849,1230.542966,-2122.746032,-419.978666,666.412644,-2244.915402,-446.875623
10008.341683,37.700096,14.582966,1.021849,661.993790,-2244.752269,-440.797854,155.035495,-2267.494871,-449.890162
10008.375035,37.707495,14.543152,1.026232,70.338662,-2266.327641,-457.021010,-550.421086,-2162.481904,-436.154094
10008.375035,37.707495,14.543152,1.026232,720.154328,-2244.321294,-448.325850,157.581004,-2270.921663,-456.720766
10008.375035,37.707495,14.543152,1.026232,1355.810951,-2093.782442,-426.998242,724.703633,-2243.845252,-449.432794
10008.408426,37.716103,14.502709,1.028696,63.150921,-2267.332628,-460.046335,-540.608635,-2163.127464,-436.153319
10008.408426,37.716103,14.502709,1.028696,1541.329779,-2031.382368,-406.700781,1174.462742,-2157.575491,-435.826803
10008.408426,37.716103,14.502709,1.028696,1169.726264,-2158.657800,-434.224629,581.920175,-2264.535435,-459.323750
10008.441771,37.726154,14.460015,1.028947,64.061790,-2267.763633,-460.440039,-548.023754,-2159.929528,-441.925758
10008.441771,37.726154,14.460015,1.028947,1521.477172,-2046.500114,-416.626994,993.522676,-2206.276564,-447.727228
10008.441771,37.726154,14.460015,1.028947,988.836744,-2207.087509,-446.337307,506.753783,-2271.855396,-459.322430
10008.441771,37.726154,14.460015,1.028947,502.236198,-2271.477288,-453.415394,155.785374,-2273.499661,-460.261101
10008.475138,37.738395,14.410652,1.026814,76.986917,-2268.762131,-462.808029,-514.934043,-2167.085244,-440.729705
10008.475138,37.738395,14.410652,1.026814,716.267894,-2254.517913,-460.993840,155.692893,-2273.578722,-461.458912
10008.475138,37.738395,14.410652,1.026814,1294.735475,-2130.590242,-439.643235,720.845785,-2253.546214,-457.055834
10008.508529,37.748950,14.363125,1.022450,70.843059,-2267.909782,-462.770231,-582.952247,-2147.255153,-441.951889
10008.508529,37.748950,14.363125,1.022450,715.014441,-2255.331089,-462.901331,153.943854,-2273.278409,-462.067351
10008.508529,37.748950,14.363125,1.022450,1294.545095,-2132.346417,-442.884030,719.602583,-2254.372134,-458.975687
10008.541879,37.759136,14.316351,1.016234,87.931395,-2269.634389,-469.326656,-579.157836,-2147.272161,-438.971603
10008.541879,37.759136,14.316351,1.016234,770.483769,-2248.697315,-463.488977,188.788319,-2275.230466,-466.504903
10008.541879,37.759136,14.316351,1.016234,1393.195987,-2101.208195,-439.112113,775.108947,-2247.667531,-459.644322
10008.575243,37.768471,14.269299,1.009262,75.192740,-2268.477775,-466.112898,-549.848261,-2155.388402,-438.398426
10008.575243,37.768471,14.269299,1.009262,1253.936147,-2145.233589,-439.589411,757.574228,-2250.545240,-461.261075
10008.575243,37.768471,14.269299,1.009262,752.958532,-2251.012649,-460.079980,326.572500,-2277.919567,-460.859592
10008.608623,37.777849,14.220609,1.001317,72.979113,-2269.067792,-466.406692,-585.069641,-2146.660167,-441.539322
10008.608623,37.777849,14.220609,1.001317,1543.007063,-2045.934639,-423.132040,1089.065227,-2190.160096,-453.419773
10008.608623,37.777849,14.220609,1.001317,1084.368952,-2190.505615,-446.857549,572.147846,-2270.298619,-465.772885
10008.641989,37.786490,14.172476,0.993826,69.544600,-2269.599159,-464.295157,-559.430492,-2155.609865,-440.478738
10008.641989,37.786490,14.172476,0.993826,1259.049277,-2144.152698,-443.666253,673.879563,-2261.680573,-466.278443
